Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_26_230,VGND,li1,111.5500,81.6000,0.003287
FILLER_26_209,VGND,li1,101.8900,81.6000,0.003272
FILLER_26_197,VGND,li1,98.9000,81.6000,0.003256
FILLER_26_193,VGND,li1,94.9900,81.6000,0.003204
FILLER_26_177,VGND,li1,87.8600,81.6000,0.003133
FILLER_26_165,VGND,li1,81.6500,81.6000,0.002962
FILLER_26_161,VGND,li1,80.5000,81.6000,0.002962
FILLER_26_139,VGND,li1,69.6900,81.6000,0.002511
FILLER_26_135,VGND,li1,68.5400,81.6000,0.002511
FILLER_26_123,VGND,li1,64.8600,81.6000,0.002342
FILLER_26_100,VGND,li1,52.2100,81.6000,0.001684
FILLER_26_88,VGND,li1,48.7600,81.6000,0.001598
FILLER_26_83,VGND,li1,43.9300,81.6000,0.001309
FILLER_26_75,VGND,li1,40.7100,81.6000,0.001213
FILLER_26_67,VGND,li1,38.1800,81.6000,0.001106
FILLER_26_43,VGND,li1,25.5300,81.6000,0.000471
FILLER_26_26,VGND,li1,17.9400,81.6000,0.000471
FILLER_26_14,VGND,li1,14.7200,81.6000,0.000471
FILLER_26_3,VGND,li1,7.8200,81.6000,0.000471
FILLER_25_382,VGND,li1,182.6200,81.6000,0.000788
FILLER_25_370,VGND,li1,178.4800,81.6000,0.000788
FILLER_25_358,VGND,li1,172.9600,81.6000,0.001240
FILLER_25_346,VGND,li1,165.3700,81.6000,0.001783
FILLER_25_331,VGND,li1,158.0100,81.6000,0.002128
FILLER_25_298,VGND,li1,142.8300,81.6000,0.002829
FILLER_25_292,VGND,li1,141.2200,81.6000,0.002829
FILLER_25_279,VGND,li1,134.0900,81.6000,0.003060
FILLER_25_275,VGND,li1,132.9400,81.6000,0.003060
FILLER_25_233,VGND,li1,112.9300,81.6000,0.003286
FILLER_25_225,VGND,li1,110.8600,81.6000,0.003287
FILLER_25_219,VGND,li1,106.4900,81.6000,0.003290
FILLER_25_215,VGND,li1,105.3400,81.6000,0.003290
FILLER_25_189,VGND,li1,93.8400,81.6000,0.003204
FILLER_25_160,VGND,li1,80.9600,81.6000,0.002962
FILLER_25_125,VGND,li1,65.7800,81.6000,0.002342
FILLER_25_113,VGND,li1,60.2600,81.6000,0.002131
FILLER_25_108,VGND,li1,56.1200,81.6000,0.001941
FILLER_25_94,VGND,li1,50.6000,81.6000,0.001684
FILLER_25_82,VGND,li1,46.0000,81.6000,0.001395
FILLER_25_70,VGND,li1,40.4800,81.6000,0.001213
FILLER_25_63,VGND,li1,34.7300,81.6000,0.000871
FILLER_25_57,VGND,li1,33.1200,81.6000,0.000871
FILLER_25_53,VGND,li1,30.5900,81.6000,0.000753
FILLER_25_45,VGND,li1,28.0600,81.6000,0.000634
FILLER_25_33,VGND,li1,23.4600,81.6000,0.000471
FILLER_25_23,VGND,li1,16.7900,81.6000,0.000471
FILLER_25_15,VGND,li1,14.2600,81.6000,0.000471
FILLER_25_11,VGND,li1,10.8100,81.6000,0.000471
FILLER_25_3,VGND,li1,8.7400,81.6000,0.000471
FILLER_24_385,VGND,li1,183.3100,76.1600,0.000425
FILLER_24_377,VGND,li1,180.7800,76.1600,0.000425
FILLER_24_365,VGND,li1,176.1800,76.1600,0.000534
FILLER_24_362,VGND,li1,172.5000,76.1600,0.000680
FILLER_24_350,VGND,li1,169.2800,76.1600,0.000807
FILLER_24_297,VGND,li1,142.6000,76.1600,0.001734
FILLER_24_285,VGND,li1,137.3100,76.1600,0.001890
FILLER_24_277,VGND,li1,134.7800,76.1600,0.001967
FILLER_24_265,VGND,li1,130.1800,76.1600,0.002122
FILLER_24_251,VGND,li1,121.2100,76.1600,0.002371
FILLER_24_245,VGND,li1,119.6000,76.1600,0.002371
FILLER_24_193,VGND,li1,94.9900,76.1600,0.002579
FILLER_24_139,VGND,li1,69.6900,76.1600,0.001987
FILLER_24_135,VGND,li1,68.5400,76.1600,0.001987
FILLER_24_123,VGND,li1,64.8600,76.1600,0.001856
FILLER_24_95,VGND,li1,49.4500,76.1600,0.001272
FILLER_24_85,VGND,li1,45.0800,76.1600,0.001121
FILLER_24_83,VGND,li1,43.9300,76.1600,0.001045
FILLER_24_60,VGND,li1,33.8100,76.1600,0.000721
FILLER_24_48,VGND,li1,30.3600,76.1600,0.000541
FILLER_24_36,VGND,li1,24.8400,76.1600,0.000379
FILLER_24_26,VGND,li1,17.9400,76.1600,0.000383
FILLER_23_382,VGND,li1,182.6200,76.1600,0.000425
FILLER_23_341,VGND,li1,162.6100,76.1600,0.001099
FILLER_23_337,VGND,li1,161.4600,76.1600,0.001099
FILLER_23_335,VGND,li1,159.8500,76.1600,0.001200
FILLER_23_331,VGND,li1,158.7000,76.1600,0.001200
FILLER_23_310,VGND,li1,148.3500,76.1600,0.001584
FILLER_23_302,VGND,li1,146.2800,76.1600,0.001656
FILLER_23_281,VGND,li1,135.0100,76.1600,0.001967
FILLER_23_279,VGND,li1,134.0900,76.1600,0.002025
FILLER_23_273,VGND,li1,132.4800,76.1600,0.002025
FILLER_23_258,VGND,li1,125.5800,76.1600,0.002244
FILLER_23_246,VGND,li1,121.4400,76.1600,0.002325
FILLER_23_225,VGND,li1,109.2500,76.1600,0.002579
FILLER_23_222,VGND,li1,108.1000,76.1600,0.002579
FILLER_23_214,VGND,li1,105.8000,76.1600,0.002592
FILLER_23_193,VGND,li1,94.5300,76.1600,0.002579
FILLER_23_189,VGND,li1,93.3800,76.1600,0.002579
FILLER_23_167,VGND,li1,82.5700,76.1600,0.002399
FILLER_23_163,VGND,li1,81.4200,76.1600,0.002399
FILLER_23_149,VGND,li1,74.5200,76.1600,0.002199
FILLER_23_137,VGND,li1,71.3000,76.1600,0.002085
FILLER_23_125,VGND,li1,65.7800,76.1600,0.001856
FILLER_23_113,VGND,li1,60.2600,76.1600,0.001693
FILLER_23_109,VGND,li1,56.3500,76.1600,0.001554
FILLER_23_101,VGND,li1,52.2100,76.1600,0.001371
FILLER_23_79,VGND,li1,42.3200,76.1600,0.001045
FILLER_23_57,VGND,li1,33.5800,76.1600,0.000721
FILLER_23_39,VGND,li1,24.3800,76.1600,0.000379
FILLER_23_27,VGND,li1,20.7000,76.1600,0.000381
FILLER_23_21,VGND,li1,15.4100,76.1600,0.000385
FILLER_23_15,VGND,li1,13.8000,76.1600,0.000385
FILLER_23_3,VGND,li1,9.6600,76.1600,0.000386
FILLER_22_385,VGND,li1,183.3100,70.7200,0.000298
FILLER_22_377,VGND,li1,180.7800,70.7200,0.000298
FILLER_22_361,VGND,li1,172.2700,70.7200,0.000491
FILLER_22_353,VGND,li1,169.7400,70.7200,0.000566
FILLER_22_309,VGND,li1,148.5800,70.7200,0.001134
FILLER_22_305,VGND,li1,146.5100,70.7200,0.001182
FILLER_22_293,VGND,li1,143.0600,70.7200,0.001264
FILLER_22_249,VGND,li1,120.7500,70.7200,0.001694
FILLER_22_197,VGND,li1,98.9000,70.7200,0.001786
FILLER_22_195,VGND,li1,95.4500,70.7200,0.001769
FILLER_22_191,VGND,li1,94.3000,70.7200,0.001769
FILLER_22_169,VGND,li1,83.7200,70.7200,0.001662
FILLER_22_161,VGND,li1,81.4200,70.7200,0.001630
FILLER_22_139,VGND,li1,69.6900,70.7200,0.001410
FILLER_22_127,VGND,li1,66.7000,70.7200,0.001314
FILLER_22_115,VGND,li1,61.1800,70.7200,0.001178
FILLER_22_85,VGND,li1,45.3100,70.7200,0.000765
FILLER_22_82,VGND,li1,43.7000,70.7200,0.000765
FILLER_22_74,VGND,li1,41.4000,70.7200,0.000707
FILLER_22_62,VGND,li1,36.8000,70.7200,0.000580
FILLER_22_40,VGND,li1,24.3800,70.7200,0.000269
FILLER_22_32,VGND,li1,22.0800,70.7200,0.000271
FILLER_22_26,VGND,li1,17.9400,70.7200,0.000273
FILLER_22_10,VGND,li1,12.8800,70.7200,0.000273
FILLER_21_387,VGND,li1,183.7700,70.7200,0.000298
FILLER_21_383,VGND,li1,182.6200,70.7200,0.000298
FILLER_21_371,VGND,li1,178.9400,70.7200,0.000298
FILLER_21_359,VGND,li1,173.4200,70.7200,0.000491
FILLER_21_346,VGND,li1,164.9100,70.7200,0.000709
FILLER_21_330,VGND,li1,158.7000,70.7200,0.000881
FILLER_21_318,VGND,li1,154.5600,70.7200,0.001003
FILLER_21_290,VGND,li1,140.3000,70.7200,0.001327
FILLER_21_279,VGND,li1,134.0900,70.7200,0.001469
FILLER_21_257,VGND,li1,124.2000,70.7200,0.001645
FILLER_21_249,VGND,li1,121.9000,70.7200,0.001694
FILLER_21_221,VGND,li1,107.8700,70.7200,0.001808
FILLER_21_200,VGND,li1,97.7500,70.7200,0.001786
FILLER_21_177,VGND,li1,87.4000,70.7200,0.001714
FILLER_21_169,VGND,li1,85.1000,70.7200,0.001662
FILLER_21_167,VGND,li1,82.5700,70.7200,0.001630
FILLER_21_163,VGND,li1,81.4200,70.7200,0.001630
FILLER_21_137,VGND,li1,69.9200,70.7200,0.001410
FILLER_21_125,VGND,li1,65.7800,70.7200,0.001314
FILLER_21_113,VGND,li1,60.2600,70.7200,0.001178
FILLER_21_111,VGND,li1,56.8100,70.7200,0.001093
FILLER_21_103,VGND,li1,54.7400,70.7200,0.001020
FILLER_21_91,VGND,li1,50.1400,70.7200,0.000927
FILLER_21_85,VGND,li1,44.8500,70.7200,0.000765
FILLER_21_77,VGND,li1,42.7800,70.7200,0.000707
FILLER_21_55,VGND,li1,31.0500,70.7200,0.000444
FILLER_21_40,VGND,li1,25.7600,70.7200,0.000269
FILLER_21_18,VGND,li1,14.2600,70.7200,0.000273
FILLER_21_6,VGND,li1,11.0400,70.7200,0.000273
FILLER_20_386,VGND,li1,183.5400,65.2800,0.000251
FILLER_20_374,VGND,li1,180.3200,65.2800,0.000251
FILLER_20_360,VGND,li1,172.0400,65.2800,0.000431
FILLER_20_317,VGND,li1,152.0300,65.2800,0.000804
FILLER_20_309,VGND,li1,149.5000,65.2800,0.000845
FILLER_20_307,VGND,li1,146.9700,65.2800,0.000906
FILLER_20_301,VGND,li1,145.3600,65.2800,0.000906
FILLER_20_289,VGND,li1,139.1500,65.2800,0.000987
FILLER_20_277,VGND,li1,135.7000,65.2800,0.001032
FILLER_20_265,VGND,li1,130.1800,65.2800,0.001103
FILLER_20_246,VGND,li1,120.0600,65.2800,0.001233
FILLER_20_234,VGND,li1,115.9200,65.2800,0.001281
FILLER_20_213,VGND,li1,103.7300,65.2800,0.001352
FILLER_20_209,VGND,li1,102.5800,65.2800,0.001352
FILLER_20_197,VGND,li1,98.9000,65.2800,0.001359
FILLER_20_190,VGND,li1,94.3000,65.2800,0.001344
FILLER_20_164,VGND,li1,82.3400,65.2800,0.001247
FILLER_20_149,VGND,li1,74.7500,65.2800,0.001156
FILLER_20_141,VGND,li1,72.2200,65.2800,0.001107
FILLER_20_139,VGND,li1,69.6900,65.2800,0.001027
FILLER_20_133,VGND,li1,68.0800,65.2800,0.001027
FILLER_20_121,VGND,li1,63.9400,65.2800,0.000947
FILLER_20_109,VGND,li1,58.4200,65.2800,0.000819
FILLER_20_97,VGND,li1,52.9000,65.2800,0.000734
FILLER_20_85,VGND,li1,47.3800,65.2800,0.000628
FILLER_20_83,VGND,li1,43.9300,65.2800,0.000530
FILLER_20_77,VGND,li1,42.3200,65.2800,0.000530
FILLER_20_65,VGND,li1,38.1800,65.2800,0.000450
FILLER_20_53,VGND,li1,32.6600,65.2800,0.000344
FILLER_20_41,VGND,li1,27.1400,65.2800,0.000237
FILLER_20_29,VGND,li1,21.6200,65.2800,0.000201
FILLER_20_25,VGND,li1,17.7100,65.2800,0.000203
FILLER_20_3,VGND,li1,7.3600,65.2800,0.000206
FILLER_19_387,VGND,li1,183.7700,65.2800,0.000251
FILLER_19_383,VGND,li1,182.6200,65.2800,0.000251
FILLER_19_371,VGND,li1,178.9400,65.2800,0.000251
FILLER_19_349,VGND,li1,166.5200,65.2800,0.000543
FILLER_19_330,VGND,li1,158.7000,65.2800,0.000719
FILLER_19_290,VGND,li1,140.7600,65.2800,0.000987
FILLER_19_277,VGND,li1,133.6300,65.2800,0.001058
FILLER_19_269,VGND,li1,131.1000,65.2800,0.001103
FILLER_19_237,VGND,li1,115.2300,65.2800,0.001281
FILLER_19_222,VGND,li1,108.1000,65.2800,0.001341
FILLER_19_214,VGND,li1,105.8000,65.2800,0.001345
FILLER_19_177,VGND,li1,87.1700,65.2800,0.001309
FILLER_19_169,VGND,li1,85.1000,65.2800,0.001285
FILLER_19_164,VGND,li1,81.8800,65.2800,0.001247
FILLER_19_143,VGND,li1,71.5300,65.2800,0.001063
FILLER_19_137,VGND,li1,69.9200,65.2800,0.001063
FILLER_19_125,VGND,li1,65.7800,65.2800,0.000983
FILLER_19_113,VGND,li1,60.2600,65.2800,0.000876
FILLER_19_111,VGND,li1,56.8100,65.2800,0.000779
FILLER_19_105,VGND,li1,55.2000,65.2800,0.000779
FILLER_19_93,VGND,li1,51.0600,65.2800,0.000699
FILLER_19_81,VGND,li1,45.5400,65.2800,0.000570
FILLER_19_69,VGND,li1,40.0200,65.2800,0.000486
FILLER_19_57,VGND,li1,34.5000,65.2800,0.000379
FILLER_19_55,VGND,li1,31.0500,65.2800,0.000291
FILLER_19_51,VGND,li1,29.9000,65.2800,0.000291
FILLER_19_39,VGND,li1,26.2200,65.2800,0.000199
FILLER_19_27,VGND,li1,20.7000,65.2800,0.000201
FILLER_19_15,VGND,li1,15.1800,65.2800,0.000205
FILLER_19_3,VGND,li1,9.6600,65.2800,0.000206
FILLER_18_385,VGND,li1,183.3100,59.8400,0.000556
FILLER_18_377,VGND,li1,180.7800,59.8400,0.000556
FILLER_18_341,VGND,li1,163.0700,59.8400,0.001411
FILLER_18_329,VGND,li1,159.6200,59.8400,0.001677
FILLER_18_300,VGND,li1,145.3600,59.8400,0.002276
FILLER_18_259,VGND,li1,124.8900,59.8400,0.002933
FILLER_18_253,VGND,li1,123.2800,59.8400,0.002926
FILLER_18_242,VGND,li1,117.0700,59.8400,0.002917
FILLER_18_197,VGND,li1,97.0600,59.8400,0.002692
FILLER_18_195,VGND,li1,95.4500,59.8400,0.002692
FILLER_18_187,VGND,li1,93.3800,59.8400,0.002652
FILLER_18_164,VGND,li1,81.6500,59.8400,0.002348
FILLER_18_149,VGND,li1,74.7500,59.8400,0.002145
FILLER_18_141,VGND,li1,72.2200,59.8400,0.002078
FILLER_18_139,VGND,li1,69.6900,59.8400,0.001928
FILLER_18_133,VGND,li1,68.0800,59.8400,0.001928
FILLER_18_121,VGND,li1,63.9400,59.8400,0.001777
FILLER_18_109,VGND,li1,58.4200,59.8400,0.001534
FILLER_18_97,VGND,li1,52.9000,59.8400,0.001375
FILLER_18_85,VGND,li1,47.3800,59.8400,0.001174
FILLER_18_83,VGND,li1,43.9300,59.8400,0.000990
FILLER_18_77,VGND,li1,42.3200,59.8400,0.000990
FILLER_18_65,VGND,li1,38.1800,59.8400,0.000839
FILLER_18_53,VGND,li1,32.6600,59.8400,0.000638
FILLER_18_41,VGND,li1,27.1400,59.8400,0.000437
FILLER_18_29,VGND,li1,21.6200,59.8400,0.000364
FILLER_18_27,VGND,li1,18.1700,59.8400,0.000364
FILLER_18_15,VGND,li1,15.1800,59.8400,0.000364
FILLER_18_3,VGND,li1,9.6600,59.8400,0.000364
FILLER_17_385,VGND,li1,183.3100,59.8400,0.000556
FILLER_17_373,VGND,li1,179.8600,59.8400,0.000556
FILLER_17_361,VGND,li1,174.3400,59.8400,0.000864
FILLER_17_349,VGND,li1,168.8200,59.8400,0.001132
FILLER_17_337,VGND,li1,163.3000,59.8400,0.001411
FILLER_17_335,VGND,li1,159.8500,59.8400,0.001580
FILLER_17_324,VGND,li1,154.7900,59.8400,0.001883
FILLER_17_320,VGND,li1,152.9500,59.8400,0.001983
FILLER_17_316,VGND,li1,151.8000,59.8400,0.001983
FILLER_17_304,VGND,li1,148.1200,59.8400,0.002182
FILLER_17_281,VGND,li1,135.4700,59.8400,0.002736
FILLER_17_279,VGND,li1,134.0900,59.8400,0.002818
FILLER_17_273,VGND,li1,132.4800,59.8400,0.002818
FILLER_17_225,VGND,li1,110.8600,59.8400,0.002880
FILLER_17_222,VGND,li1,108.1000,59.8400,0.002862
FILLER_17_210,VGND,li1,104.8800,59.8400,0.002825
FILLER_17_177,VGND,li1,87.1700,59.8400,0.002518
FILLER_17_169,VGND,li1,85.1000,59.8400,0.002468
FILLER_17_137,VGND,li1,69.0000,59.8400,0.001928
FILLER_17_125,VGND,li1,65.7800,59.8400,0.001844
FILLER_17_113,VGND,li1,60.2600,59.8400,0.001643
FILLER_17_111,VGND,li1,56.8100,59.8400,0.001459
FILLER_17_105,VGND,li1,55.2000,59.8400,0.001459
FILLER_17_93,VGND,li1,51.0600,59.8400,0.001308
FILLER_17_81,VGND,li1,45.5400,59.8400,0.001065
FILLER_17_69,VGND,li1,40.0200,59.8400,0.000906
FILLER_17_57,VGND,li1,34.5000,59.8400,0.000705
FILLER_17_55,VGND,li1,31.0500,59.8400,0.000538
FILLER_17_51,VGND,li1,29.9000,59.8400,0.000538
FILLER_17_39,VGND,li1,26.2200,59.8400,0.000364
FILLER_17_27,VGND,li1,20.7000,59.8400,0.000364
FILLER_17_15,VGND,li1,15.1800,59.8400,0.000364
FILLER_17_3,VGND,li1,9.6600,59.8400,0.000364
FILLER_16_385,VGND,li1,183.3100,54.4000,0.000609
FILLER_16_377,VGND,li1,180.7800,54.4000,0.000609
FILLER_16_365,VGND,li1,176.1800,54.4000,0.000765
FILLER_16_307,VGND,li1,146.9700,54.4000,0.002042
FILLER_16_301,VGND,li1,145.3600,54.4000,0.002042
FILLER_16_271,VGND,li1,130.4100,54.4000,0.002239
FILLER_16_265,VGND,li1,128.8000,54.4000,0.002239
FILLER_16_253,VGND,li1,122.5900,54.4000,0.002272
FILLER_16_250,VGND,li1,120.9800,54.4000,0.002280
FILLER_16_194,VGND,li1,95.2200,54.4000,0.002177
FILLER_16_153,VGND,li1,78.6600,54.4000,0.001866
FILLER_16_141,VGND,li1,73.1400,54.4000,0.001730
FILLER_16_139,VGND,li1,69.6900,54.4000,0.001579
FILLER_16_133,VGND,li1,68.0800,54.4000,0.001579
FILLER_16_121,VGND,li1,63.9400,54.4000,0.001455
FILLER_16_109,VGND,li1,58.4200,54.4000,0.001256
FILLER_16_97,VGND,li1,52.9000,54.4000,0.001126
FILLER_16_85,VGND,li1,47.3800,54.4000,0.000961
FILLER_16_83,VGND,li1,43.9300,54.4000,0.000811
FILLER_16_77,VGND,li1,42.3200,54.4000,0.000811
FILLER_16_65,VGND,li1,38.1800,54.4000,0.000687
FILLER_16_53,VGND,li1,32.6600,54.4000,0.000523
FILLER_16_41,VGND,li1,27.1400,54.4000,0.000358
FILLER_16_29,VGND,li1,21.6200,54.4000,0.000298
FILLER_16_27,VGND,li1,18.1700,54.4000,0.000298
FILLER_16_15,VGND,li1,15.1800,54.4000,0.000298
FILLER_16_3,VGND,li1,9.6600,54.4000,0.000298
FILLER_15_387,VGND,li1,183.7700,54.4000,0.000609
FILLER_15_383,VGND,li1,182.6200,54.4000,0.000609
FILLER_15_337,VGND,li1,161.9200,54.4000,0.001515
FILLER_15_321,VGND,li1,153.6400,54.4000,0.001855
FILLER_15_285,VGND,li1,136.8500,54.4000,0.002188
FILLER_15_281,VGND,li1,135.7000,54.4000,0.002202
FILLER_15_270,VGND,li1,129.9500,54.4000,0.002239
FILLER_15_266,VGND,li1,128.8000,54.4000,0.002239
FILLER_15_254,VGND,li1,123.0500,54.4000,0.002272
FILLER_15_246,VGND,li1,120.5200,54.4000,0.002280
FILLER_15_222,VGND,li1,108.1000,54.4000,0.002281
FILLER_15_187,VGND,li1,92.9200,54.4000,0.002142
FILLER_15_169,VGND,li1,84.6400,54.4000,0.002006
FILLER_15_166,VGND,li1,82.3400,54.4000,0.001952
FILLER_15_125,VGND,li1,65.7800,54.4000,0.001510
FILLER_15_113,VGND,li1,60.2600,54.4000,0.001346
FILLER_15_111,VGND,li1,56.8100,54.4000,0.001195
FILLER_15_105,VGND,li1,55.2000,54.4000,0.001195
FILLER_15_93,VGND,li1,51.0600,54.4000,0.001071
FILLER_15_81,VGND,li1,45.5400,54.4000,0.000872
FILLER_15_69,VGND,li1,40.0200,54.4000,0.000742
FILLER_15_57,VGND,li1,34.5000,54.4000,0.000577
FILLER_15_55,VGND,li1,31.0500,54.4000,0.000440
FILLER_15_51,VGND,li1,29.9000,54.4000,0.000440
FILLER_15_39,VGND,li1,26.2200,54.4000,0.000298
FILLER_15_27,VGND,li1,20.7000,54.4000,0.000298
FILLER_15_15,VGND,li1,15.1800,54.4000,0.000298
FILLER_15_3,VGND,li1,9.6600,54.4000,0.000298
FILLER_14_387,VGND,li1,183.7700,48.9600,0.000715
FILLER_14_375,VGND,li1,180.7800,48.9600,0.000715
FILLER_14_361,VGND,li1,172.2700,48.9600,0.001066
FILLER_14_309,VGND,li1,147.8900,48.9600,0.002492
FILLER_14_281,VGND,li1,135.4700,48.9600,0.002978
FILLER_14_273,VGND,li1,132.9400,48.9600,0.003049
FILLER_14_244,VGND,li1,119.6000,48.9600,0.003329
FILLER_14_232,VGND,li1,112.4700,48.9600,0.003422
FILLER_14_210,VGND,li1,102.5800,48.9600,0.003407
FILLER_14_197,VGND,li1,96.3700,48.9600,0.003346
FILLER_14_183,VGND,li1,89.9300,48.9600,0.003225
FILLER_14_160,VGND,li1,79.8100,48.9600,0.003022
FILLER_14_147,VGND,li1,73.3700,48.9600,0.002690
FILLER_14_141,VGND,li1,71.7600,48.9600,0.002690
FILLER_14_139,VGND,li1,69.6900,48.9600,0.002592
FILLER_14_133,VGND,li1,68.0800,48.9600,0.002482
FILLER_14_121,VGND,li1,63.9400,48.9600,0.002318
FILLER_14_109,VGND,li1,58.4200,48.9600,0.002001
FILLER_14_97,VGND,li1,52.9000,48.9600,0.001794
FILLER_14_85,VGND,li1,47.3800,48.9600,0.001532
FILLER_14_83,VGND,li1,43.9300,48.9600,0.001291
FILLER_14_77,VGND,li1,42.3200,48.9600,0.001291
FILLER_14_65,VGND,li1,38.1800,48.9600,0.001095
FILLER_14_53,VGND,li1,32.6600,48.9600,0.000832
FILLER_14_41,VGND,li1,27.1400,48.9600,0.000570
FILLER_14_29,VGND,li1,21.6200,48.9600,0.000475
FILLER_14_27,VGND,li1,18.1700,48.9600,0.000475
FILLER_14_15,VGND,li1,15.1800,48.9600,0.000475
FILLER_14_3,VGND,li1,9.6600,48.9600,0.000475
FILLER_13_382,VGND,li1,182.6200,48.9600,0.000715
FILLER_13_370,VGND,li1,178.4800,48.9600,0.000715
FILLER_13_337,VGND,li1,161.0000,48.9600,0.001817
FILLER_13_273,VGND,li1,131.7900,48.9600,0.003049
FILLER_13_249,VGND,li1,120.9800,48.9600,0.003292
FILLER_13_222,VGND,li1,108.1000,48.9600,0.003427
FILLER_13_173,VGND,li1,85.3300,48.9600,0.003158
FILLER_13_169,VGND,li1,84.1800,48.9600,0.003105
FILLER_13_156,VGND,li1,77.5100,48.9600,0.002885
FILLER_13_133,VGND,li1,67.3900,48.9600,0.002482
FILLER_13_125,VGND,li1,64.8600,48.9600,0.002318
FILLER_13_113,VGND,li1,60.2600,48.9600,0.002144
FILLER_13_111,VGND,li1,56.8100,48.9600,0.001903
FILLER_13_105,VGND,li1,55.2000,48.9600,0.001903
FILLER_13_93,VGND,li1,51.0600,48.9600,0.001706
FILLER_13_81,VGND,li1,45.5400,48.9600,0.001390
FILLER_13_69,VGND,li1,40.0200,48.9600,0.001182
FILLER_13_57,VGND,li1,34.5000,48.9600,0.000920
FILLER_13_55,VGND,li1,31.0500,48.9600,0.000701
FILLER_13_51,VGND,li1,29.9000,48.9600,0.000701
FILLER_13_39,VGND,li1,26.2200,48.9600,0.000475
FILLER_13_27,VGND,li1,20.7000,48.9600,0.000475
FILLER_13_15,VGND,li1,15.1800,48.9600,0.000475
FILLER_13_3,VGND,li1,9.6600,48.9600,0.000475
FILLER_12_387,VGND,li1,183.7700,43.5200,0.000827
FILLER_12_381,VGND,li1,182.1600,43.5200,0.000827
FILLER_12_369,VGND,li1,178.0200,43.5200,0.000827
FILLER_12_363,VGND,li1,172.7300,43.5200,0.001262
FILLER_12_301,VGND,li1,144.4400,43.5200,0.002882
FILLER_12_274,VGND,li1,132.2500,43.5200,0.003251
FILLER_12_246,VGND,li1,120.0600,43.5200,0.003473
FILLER_12_222,VGND,li1,108.5600,43.5200,0.003513
FILLER_12_201,VGND,li1,98.2100,43.5200,0.003396
FILLER_12_197,VGND,li1,97.0600,43.5200,0.003396
FILLER_12_194,VGND,li1,95.2200,43.5200,0.003368
FILLER_12_160,VGND,li1,79.5800,43.5200,0.002975
FILLER_12_147,VGND,li1,73.3700,43.5200,0.002725
FILLER_12_141,VGND,li1,71.7600,43.5200,0.002575
FILLER_12_139,VGND,li1,69.6900,43.5200,0.002478
FILLER_12_133,VGND,li1,68.0800,43.5200,0.002478
FILLER_12_121,VGND,li1,63.9400,43.5200,0.002284
FILLER_12_109,VGND,li1,58.4200,43.5200,0.001972
FILLER_12_97,VGND,li1,52.9000,43.5200,0.001767
FILLER_12_85,VGND,li1,47.3800,43.5200,0.001509
FILLER_12_83,VGND,li1,43.9300,43.5200,0.001272
FILLER_12_77,VGND,li1,42.3200,43.5200,0.001272
FILLER_12_65,VGND,li1,38.1800,43.5200,0.001078
FILLER_12_53,VGND,li1,32.6600,43.5200,0.000820
FILLER_12_41,VGND,li1,27.1400,43.5200,0.000562
FILLER_12_29,VGND,li1,21.6200,43.5200,0.000468
FILLER_12_27,VGND,li1,18.1700,43.5200,0.000468
FILLER_12_15,VGND,li1,15.1800,43.5200,0.000468
FILLER_12_3,VGND,li1,9.6600,43.5200,0.000468
FILLER_11_385,VGND,li1,183.3100,43.5200,0.000827
FILLER_11_377,VGND,li1,180.7800,43.5200,0.000827
FILLER_11_352,VGND,li1,167.9000,43.5200,0.001731
FILLER_11_334,VGND,li1,159.6200,43.5200,0.002263
FILLER_11_307,VGND,li1,147.2000,43.5200,0.002768
FILLER_11_285,VGND,li1,137.0800,43.5200,0.003138
FILLER_11_262,VGND,li1,126.5000,43.5200,0.003365
FILLER_11_254,VGND,li1,124.2000,43.5200,0.003405
FILLER_11_239,VGND,li1,116.1500,43.5200,0.003514
FILLER_11_225,VGND,li1,109.7100,43.5200,0.003531
FILLER_11_223,VGND,li1,108.3300,43.5200,0.003513
FILLER_11_219,VGND,li1,107.1800,43.5200,0.003513
FILLER_11_205,VGND,li1,100.2800,43.5200,0.003443
FILLER_11_197,VGND,li1,97.9800,43.5200,0.003396
FILLER_11_184,VGND,li1,90.3900,43.5200,0.003265
FILLER_11_180,VGND,li1,89.2400,43.5200,0.003265
FILLER_11_166,VGND,li1,82.3400,43.5200,0.003083
FILLER_11_158,VGND,li1,80.0400,43.5200,0.002975
FILLER_11_137,VGND,li1,68.7700,43.5200,0.002478
FILLER_11_125,VGND,li1,65.7800,43.5200,0.002370
FILLER_11_113,VGND,li1,60.2600,43.5200,0.002112
FILLER_11_111,VGND,li1,56.8100,43.5200,0.001875
FILLER_11_105,VGND,li1,55.2000,43.5200,0.001875
FILLER_11_93,VGND,li1,51.0600,43.5200,0.001681
FILLER_11_81,VGND,li1,45.5400,43.5200,0.001369
FILLER_11_69,VGND,li1,40.0200,43.5200,0.001165
FILLER_11_57,VGND,li1,34.5000,43.5200,0.000906
FILLER_11_55,VGND,li1,31.0500,43.5200,0.000691
FILLER_11_51,VGND,li1,29.9000,43.5200,0.000691
FILLER_11_39,VGND,li1,26.2200,43.5200,0.000468
FILLER_11_27,VGND,li1,20.7000,43.5200,0.000468
FILLER_11_15,VGND,li1,15.1800,43.5200,0.000468
